date_id,date_id,CO₂-Emissionsfaktor des Strommix,Steinkohle,Braunkohle,Erdgas,Andere,Absolute Emissionen
2023-07-24T23:00:00,2023-07-24T23:00:00,376.146,1065.8,7648.771,3437.243,3324.717,15476.531
2023-07-25T00:00:00,2023-07-25T00:00:00,378.202,1007.662,7231.026,2554.104,3305.892,14098.685
2023-07-25T01:00:00,2023-07-25T01:00:00,385.348,999.662,7224.173,2214.549,3308.059,13746.444
2023-07-25T02:00:00,2023-07-25T02:00:00,386.078,998.102,6939.489,2227.955,3289.771,13455.317
2023-07-25T03:00:00,2023-07-25T03:00:00,389.802,1001.614,6505.467,2146.182,3291.696,12944.959
2023-07-25T04:00:00,2023-07-25T04:00:00,402.003,1013.709,6541.446,2394.18,3315.194,13264.529
2023-07-25T05:00:00,2023-07-25T05:00:00,417.325,1223.24,7076.834,2982.135,3326.589,14608.799
2023-07-25T06:00:00,2023-07-25T06:00:00,426.874,1579.093,8305.229,3457.217,3334.307,16675.846
2023-07-25T07:00:00,2023-07-25T07:00:00,398.898,1796.427,7939.166,3700.522,3327.163,16763.278
2023-07-25T08:00:00,2023-07-25T08:00:00,360.588,1803.451,7918.893,3851.332,3316.523,16890.198
2023-07-25T09:00:00,2023-07-25T09:00:00,324.96,1660.057,7889.767,3934.846,3315.474,16800.144
2023-07-25T10:00:00,2023-07-25T10:00:00,293.398,1491.69,7513.71,3688.86,3313.892,16008.152
2023-07-25T11:00:00,2023-07-25T11:00:00,273.726,1470.229,7093.681,3651.861,3321.953,15537.724
2023-07-25T12:00:00,2023-07-25T12:00:00,261.826,1613.624,6676.22,3549.445,3322.809,15162.099
2023-07-25T13:00:00,2023-07-25T13:00:00,250.704,1822.96,6109.138,3165.92,3331.295,14429.313
2023-07-25T14:00:00,2023-07-25T14:00:00,247.202,1911.533,6060.31,3099.698,3331.002,14402.544
2023-07-25T15:00:00,2023-07-25T15:00:00,250.875,1929.872,6037.752,3103.05,3339.583,14410.257
2023-07-25T16:00:00,2023-07-25T16:00:00,257.278,1944.113,5826.166,3040.715,3321.679,14132.674
2023-07-25T17:00:00,2023-07-25T17:00:00,286.204,2137.062,5978.645,3371.289,3253.835,14740.832
2023-07-25T18:00:00,2023-07-25T18:00:00,320.752,2365.322,6588.275,3621.566,3218.317,15793.479
2023-07-25T19:00:00,2023-07-25T19:00:00,352.654,2365.908,6940.06,3942.621,3216.857,16465.446
2023-07-25T20:00:00,2023-07-25T20:00:00,387.984,2143.695,7459.173,4076.272,3212.726,16891.866
2023-07-25T21:00:00,2023-07-25T21:00:00,394.747,1914.265,7299.27,3945.705,3229.877,16389.117
2023-07-25T22:00:00,2023-07-25T22:00:00,394.371,1971.817,7043.997,3778.541,3271.823,16066.177
2023-07-25T23:00:00,2023-07-25T23:00:00,384.429,1882.659,6680.503,3284.423,3254.874,15102.46
2023-07-26T00:00:00,2023-07-26T00:00:00,368.494,1479.009,6432.084,2688.559,3339.88,13939.532
2023-07-26T01:00:00,2023-07-26T01:00:00,354.233,1382.437,6124.843,2570.191,3268.742,13346.213
2023-07-26T02:00:00,2023-07-26T02:00:00,347.828,1437.454,5723.657,2538.42,3246.759,12946.291
2023-07-26T03:00:00,2023-07-26T03:00:00,346.615,1498.519,5365.019,2431.714,3242.547,12537.799
2023-07-26T04:00:00,2023-07-26T04:00:00,353.169,1446.233,5428.694,2462.546,3250.093,12587.567
2023-07-26T05:00:00,2023-07-26T05:00:00,362.663,1436.869,5889.843,2607.592,3244.25,13178.553
2023-07-26T06:00:00,2023-07-26T06:00:00,376.195,1503.786,7015.728,2729.043,3250.144,14498.701
2023-07-26T07:00:00,2023-07-26T07:00:00,368.736,1555.681,7786.688,2857.734,3246.396,15446.498
2023-07-26T08:00:00,2023-07-26T08:00:00,332.406,1597.431,7818.953,2810.547,3225.408,15452.34
2023-07-26T09:00:00,2023-07-26T09:00:00,295.587,1696.93,7672.186,2814.703,3316.808,15500.626
2023-07-26T10:00:00,2023-07-26T10:00:00,247.459,1832.325,6336.713,2707.461,3399.815,14276.313
2023-07-26T11:00:00,2023-07-26T11:00:00,214.503,1888.122,5440.687,2497.534,3393.324,13219.668
2023-07-26T12:00:00,2023-07-26T12:00:00,205.494,2004.398,5401.568,2345.787,3280.399,13032.151
2023-07-26T13:00:00,2023-07-26T13:00:00,205.592,2091.995,5371.301,2123.125,3247.721,12834.142
2023-07-26T14:00:00,2023-07-26T14:00:00,206.821,2211.783,5259.084,2126.074,3354.129,12951.07
2023-07-26T15:00:00,2023-07-26T15:00:00,214.596,2260.361,5355.311,2039.208,3355.704,13010.584
2023-07-26T16:00:00,2023-07-26T16:00:00,218.768,2313.817,5122.024,2122.053,3234.832,12792.726
2023-07-26T17:00:00,2023-07-26T17:00:00,244.84,2457.796,5212.827,2372.329,3231.627,13274.579
2023-07-26T18:00:00,2023-07-26T18:00:00,295.624,2452.334,6069.162,2564.561,3232.827,14318.884
2023-07-26T19:00:00,2023-07-26T19:00:00,364.316,2352.056,7378.651,2963.903,3247.507,15942.116
2023-07-26T20:00:00,2023-07-26T20:00:00,405.83,2352.251,7385.218,3078.786,3250.066,16066.321
2023-07-26T21:00:00,2023-07-26T21:00:00,415.505,2438.677,7093.109,3039.509,3255.809,15827.105
2023-07-26T22:00:00,2023-07-26T22:00:00,403.825,2401.22,6435.796,2880.925,3250.912,14968.852
2023-07-26T23:00:00,2023-07-26T23:00:00,385.085,2225.44,5928.961,2332.382,3311.211,13797.993
2023-07-27T00:00:00,2023-07-27T00:00:00,357.449,1885.196,5448.682,2019.637,3285.014,12638.529
2023-07-27T01:00:00,2023-07-27T01:00:00,334.112,1675.078,5045.499,1964.005,3279.241,11963.824
2023-07-27T02:00:00,2023-07-27T02:00:00,329.256,1395.704,4996.672,1934.245,3278.363,11604.985
2023-07-27T03:00:00,2023-07-27T03:00:00,329.482,1321.763,5011.52,1865.744,3279.362,11478.39
2023-07-27T04:00:00,2023-07-27T04:00:00,326.443,1194.561,4944.132,1681.69,3279.07,11099.453
2023-07-27T05:00:00,2023-07-27T05:00:00,340.582,1152.226,5542.339,1672.306,3277.609,11644.481
2023-07-27T06:00:00,2023-07-27T06:00:00,356.242,1209.974,6952.91,1926.202,3282.626,13371.712
2023-07-27T07:00:00,2023-07-27T07:00:00,347.514,1276.892,7905.187,1930.358,3276.147,14388.583
2023-07-27T08:00:00,2023-07-27T08:00:00,322.914,1321.373,7983.996,2045.107,3274.979,14625.454
2023-07-27T09:00:00,2023-07-27T09:00:00,297.425,1348.881,7290.99,1968.697,3321.159,13929.726
2023-07-27T10:00:00,2023-07-27T10:00:00,273.621,1353.563,6940.06,2036.929,3426.214,13756.767
2023-07-27T11:00:00,2023-07-27T11:00:00,265.992,1334.639,6971.469,1994.971,3418.559,13719.639
2023-07-27T12:00:00,2023-07-27T12:00:00,263.882,1438.429,6795.291,1907.569,3304.584,13445.874
2023-07-27T13:00:00,2023-07-27T13:00:00,257.021,1512.175,6384.97,1802.873,3255.083,12955.101
2023-07-27T14:00:00,2023-07-27T14:00:00,266.529,1506.907,6658.803,1811.587,3259.819,13237.116
2023-07-27T15:00:00,2023-07-27T15:00:00,274.42,1475.302,6350.991,1890.678,3426.49,13143.46
2023-07-27T16:00:00,2023-07-27T16:00:00,298.696,1695.173,6886.95,2171.25,3370.994,14124.367
2023-07-27T17:00:00,2023-07-27T17:00:00,329.848,1752.726,7911.183,2597.27,3209.021,15470.2
2023-07-27T18:00:00,2023-07-27T18:00:00,357.091,1807.158,8412.877,2955.056,3218.078,16393.169
2023-07-27T19:00:00,2023-07-27T19:00:00,373.566,1801.304,8469.129,3024.629,3228.477,16523.539
2023-07-27T20:00:00,2023-07-27T20:00:00,381.039,1750.19,8491.686,3025.568,3225.746,16493.19
2023-07-27T21:00:00,2023-07-27T21:00:00,394.678,1763.651,8386.894,2984.279,3226.935,16361.759
2023-07-27T22:00:00,2023-07-27T22:00:00,389.323,1504.957,8202.72,3001.974,3216.174,15925.825
2023-07-27T23:00:00,2023-07-27T23:00:00,374.75,1358.441,7326.682,2947.817,3227.983,14860.923
2023-07-28T00:00:00,2023-07-28T00:00:00,369.644,1081.407,6959.763,2544.05,3263.842,13849.063
2023-07-28T01:00:00,2023-07-28T01:00:00,370.198,1074.383,6697.922,2304.633,3206.295,13283.233
2023-07-28T02:00:00,2023-07-28T02:00:00,376.837,1067.555,6737.612,2247.124,3181.829,13234.12
2023-07-28T03:00:00,2023-07-28T03:00:00,377.371,1071.262,6622.54,2244.175,3176.035,13114.011
2023-07-28T04:00:00,2023-07-28T04:00:00,380.502,1079.652,6715.34,2298.868,3191.642,13285.502
2023-07-28T05:00:00,2023-07-28T05:00:00,390.62,1113.207,7169.634,2590.164,3182.343,14055.349
2023-07-28T06:00:00,2023-07-28T06:00:00,393.975,1169.004,8209.288,2905.993,3181.97,15466.255
2023-07-28T07:00:00,2023-07-28T07:00:00,372.329,1204.707,8439.719,3049.831,3201.664,15895.921
2023-07-28T08:00:00,2023-07-28T08:00:00,344.702,1232.02,8316.365,3087.5,3226.386,15862.271
2023-07-28T09:00:00,2023-07-28T09:00:00,313.451,1339.712,7880.631,3152.113,3232.544,15605
2023-07-28T10:00:00,2023-07-28T10:00:00,283.037,1485.252,7231.026,3023.825,3225.873,14965.976
2023-07-28T11:00:00,2023-07-28T11:00:00,256.749,1680.737,6302.734,2821.539,3229.672,14034.681
2023-07-28T12:00:00,2023-07-28T12:00:00,245.683,1721.706,6049.174,2802.102,3213.601,13786.582
2023-07-28T13:00:00,2023-07-28T13:00:00,239.091,1585.14,5833.591,2547.134,3207.172,13173.037
2023-07-28T14:00:00,2023-07-28T14:00:00,235.824,1455.988,5827.881,2296.053,3217.57,12797.492
2023-07-28T15:00:00,2023-07-28T15:00:00,242.281,1390.436,5732.795,2311.737,3232.181,12667.149
2023-07-28T16:00:00,2023-07-28T16:00:00,262.843,1447.208,5729.939,2373.536,3227.868,12778.552
2023-07-28T17:00:00,2023-07-28T17:00:00,320.569,1413.848,7080.832,2673.947,3239.042,14407.668
2023-07-28T18:00:00,2023-07-28T18:00:00,390.267,1434.527,8639.311,3298.365,3229.057,16601.26
2023-07-28T19:00:00,2023-07-28T19:00:00,438.137,1453.841,9373.722,3777.603,3221.287,17826.453
2023-07-28T20:00:00,2023-07-28T20:00:00,474.45,1543.976,9595.301,3921.575,3012.46,18073.312
2023-07-28T21:00:00,2023-07-28T21:00:00,487.692,1407.019,9726.078,3804.413,2923.73,17861.241
2023-07-28T22:00:00,2023-07-28T22:00:00,499.329,1346.345,9647.84,3743.822,2926.239,17664.245
2023-07-28T23:00:00,2023-07-28T23:00:00,493.657,1310.058,8906.577,3617.544,2929.281,16763.46
2023-07-29T00:00:00,2023-07-29T00:00:00,475.847,1270.844,7601.943,3353.326,2866.988,15093.101
2023-07-29T01:00:00,2023-07-29T01:00:00,456.848,1235.337,6667.369,2857.197,2862.313,13622.216
2023-07-29T02:00:00,2023-07-29T02:00:00,435.7,1211.73,5855.863,2505.577,2885.356,12458.526
2023-07-29T03:00:00,2023-07-29T03:00:00,419.411,1206.463,5440.687,2276.481,2883.097,11806.728
2023-07-29T04:00:00,2023-07-29T04:00:00,406.93,1185.392,5163.428,2278.09,2883.218,11510.129
2023-07-29T05:00:00,2023-07-29T05:00:00,398.769,1191.245,5167.14,2291.763,2880.003,11530.151
2023-07-29T06:00:00,2023-07-29T06:00:00,376.264,1201.585,5035.506,2276.884,2872.426,11386.401
2023-07-29T07:00:00,2023-07-29T07:00:00,342.517,1229.094,5019.801,2225.139,2867.438,11341.472
2023-07-29T08:00:00,2023-07-29T08:00:00,304.199,1234.166,4957.267,2037.064,2835.615,11064.112
2023-07-29T09:00:00,2023-07-29T09:00:00,265.744,1229.483,4978.683,1739.065,2820.236,10767.467
2023-07-29T10:00:00,2023-07-29T10:00:00,231.798,1232.02,4889.309,1496.965,2818.774,10437.067
2023-07-29T11:00:00,2023-07-29T11:00:00,202.526,1215.242,5003.525,1372.565,2815.7,10407.032
2023-07-29T12:00:00,2023-07-29T12:00:00,176.257,1203.536,4583.78,1305.538,2807.932,9900.787
2023-07-29T13:00:00,2023-07-29T13:00:00,172.647,1200.219,4612.049,1206.205,2813.533,9832.007
2023-07-29T14:00:00,2023-07-29T14:00:00,167.597,1198.464,4593.774,1198.296,2820.194,9810.729
2023-07-29T15:00:00,2023-07-29T15:00:00,177.491,1208.609,4580.069,1209.021,3016.154,10013.853
2023-07-29T16:00:00,2023-07-29T16:00:00,193.506,1218.949,4564.649,1238.512,3129.391,10151.501
2023-07-29T17:00:00,2023-07-29T17:00:00,210.149,1239.238,4574.357,1307.281,3137.573,10258.449
2023-07-29T18:00:00,2023-07-29T18:00:00,249.128,1259.528,4788.513,1364.387,3156.274,10568.703
2023-07-29T19:00:00,2023-07-29T19:00:00,315.534,1253.48,5350.742,1450.717,3161.535,11216.474
2023-07-29T20:00:00,2023-07-29T20:00:00,359.077,1279.232,5659.982,1531.819,3154.903,11625.937
2023-07-29T21:00:00,2023-07-29T21:00:00,363.781,1246.066,5473.239,1551.659,3154.611,11425.575
2023-07-29T22:00:00,2023-07-29T22:00:00,370.381,1222.07,5348.743,1541.471,3154.903,11267.187
2023-07-29T23:00:00,2023-07-29T23:00:00,366.341,1181.88,4930.427,1596.298,3158.117,10866.722
2023-07-30T00:00:00,2023-07-30T00:00:00,367.266,1153.592,4618.902,1398.839,3158.064,10329.398
2023-07-30T01:00:00,2023-07-30T01:00:00,361.103,1133.302,4586.351,1327.791,3151.343,10198.787
2023-07-30T02:00:00,2023-07-30T02:00:00,353.848,1127.645,4537.523,1293.474,3194.856,10153.497
2023-07-30T03:00:00,2023-07-30T03:00:00,348.331,1114.768,4595.202,1275.913,3198.841,10184.724
2023-07-30T04:00:00,2023-07-30T04:00:00,347.584,1117.109,4564.364,1263.982,3203.083,10148.538
2023-07-30T05:00:00,2023-07-30T05:00:00,339.177,1120.426,4592.347,1262.91,3204.303,10179.986
2023-07-30T06:00:00,2023-07-30T06:00:00,327.371,1126.278,4560.938,1262.105,3188.243,10137.564
2023-07-30T07:00:00,2023-07-30T07:00:00,300.373,1132.717,4568.361,1223.498,3192.816,10117.393
2023-07-30T08:00:00,2023-07-30T08:00:00,252.578,1153.007,4557.796,1202.318,3191.356,10104.477
2023-07-30T09:00:00,2023-07-30T09:00:00,213.701,1168.224,4556.083,1163.711,3192.676,10080.694
2023-07-30T10:00:00,2023-07-30T10:00:00,189.224,1159.64,4565.506,1170.816,3194.39,10090.352
2023-07-30T11:00:00,2023-07-30T11:00:00,170.839,1148.324,4579.212,1160.493,3192.344,10080.374
2023-07-30T12:00:00,2023-07-30T12:00:00,165.205,997.907,4579.783,1170.279,3168.382,9916.351
2023-07-30T13:00:00,2023-07-30T13:00:00,171.654,990.298,4567.505,1133.013,3154.357,9845.173
2023-07-30T14:00:00,2023-07-30T14:00:00,166.939,967.667,4570.931,1128.187,3141.883,9808.668
2023-07-30T15:00:00,2023-07-30T15:00:00,166.999,1012.148,4568.647,1103.253,3118.548,9802.596
2023-07-30T16:00:00,2023-07-30T16:00:00,166.284,1182.271,4595.773,1170.145,3143.386,10091.575
2023-07-30T17:00:00,2023-07-30T17:00:00,186.242,1595.48,4915.293,1265.457,3147.477,10923.706
2023-07-30T18:00:00,2023-07-30T18:00:00,217.883,1944.894,5333.038,1696.302,3152.152,12126.387
2023-07-30T19:00:00,2023-07-30T19:00:00,255.796,2096.482,5443.543,1687.32,3167.824,12395.17
2023-07-30T20:00:00,2023-07-30T20:00:00,288.332,2253.338,5477.237,1825.529,3199.053,12755.157
2023-07-30T21:00:00,2023-07-30T21:00:00,286.414,2085.752,5225.105,1984.381,3196.857,12492.094
2023-07-30T22:00:00,2023-07-30T22:00:00,278.817,1989.376,5057.492,2027.278,3195.708,12269.853
2023-07-30T23:00:00,2023-07-30T23:00:00,280.846,1834.666,4993.245,1769.897,3202.55,11800.358
2023-07-31T00:00:00,2023-07-31T00:00:00,268.649,1696.344,4203.726,1478.332,3207.464,10585.867
2023-07-31T01:00:00,2023-07-31T01:00:00,260.209,1653.814,4062.384,1330.338,3210.456,10256.991
2023-07-31T02:00:00,2023-07-31T02:00:00,263.43,1711.366,4199.729,1307.683,3204.34,10423.119
2023-07-31T03:00:00,2023-07-31T03:00:00,252.727,1439.405,4032.973,1304.466,3203.17,9980.015
2023-07-31T04:00:00,2023-07-31T04:00:00,245.692,1043.949,4025.549,1348.033,3213.69,9631.221
2023-07-31T05:00:00,2023-07-31T05:00:00,248.843,1087.845,4018.696,1489.593,3199.654,9795.788
2023-07-31T06:00:00,2023-07-31T06:00:00,239.794,1152.616,4072.092,1463.72,3195.803,9884.232
2023-07-31T07:00:00,2023-07-31T07:00:00,232.037,1193.586,4219.431,1696.704,3187.45,10297.171
2023-07-31T08:00:00,2023-07-31T08:00:00,218.964,1213.876,4391.897,1740.941,3187.431,10534.146
2023-07-31T09:00:00,2023-07-31T09:00:00,204.331,1205.877,4480.13,1698.581,3243.23,10627.818
2023-07-31T10:00:00,2023-07-31T10:00:00,182.435,1208.023,3983.003,1625.79,3345.134,10161.95
2023-07-31T11:00:00,2023-07-31T11:00:00,167.056,1202.17,3945.598,1642.413,3320.642,10110.823
2023-07-31T12:00:00,2023-07-31T12:00:00,161.407,1211.145,4082.086,1646.97,3225.824,10166.025
2023-07-31T13:00:00,2023-07-31T13:00:00,161.054,1221.094,4220.287,1603.269,3226.135,10270.786
2023-07-31T14:00:00,2023-07-31T14:00:00,166.011,1224.216,4277.681,1627.533,3380.046,10509.476
2023-07-31T15:00:00,2023-07-31T15:00:00,170.416,1218.168,4285.105,1457.554,3352.732,10313.559
2023-07-31T16:00:00,2023-07-31T16:00:00,180.789,1238.848,4286.247,1515.733,3195.834,10236.661
2023-07-31T17:00:00,2023-07-31T17:00:00,199.055,1258.553,4074.091,1585.574,3196.126,10114.344
2023-07-31T18:00:00,2023-07-31T18:00:00,226.972,1286.061,4484.127,1766.143,3188.406,10724.738
2023-07-31T19:00:00,2023-07-31T19:00:00,255.312,1330.737,5206.829,1757.43,3179.47,11474.467
2023-07-31T20:00:00,2023-07-31T20:00:00,266.729,1339.907,5265.08,1716.007,3199.25,11520.244
2023-07-31T21:00:00,2023-07-31T21:00:00,261.137,1303.034,4813.926,1696.302,3195.159,11008.42
2023-07-31T22:00:00,2023-07-31T22:00:00,266.723,1236.311,4764.813,1677.534,3198.151,10876.81
2023-07-31T23:00:00,2023-07-31T23:00:00,263.17,1178.564,4550.943,1669.223,3198.796,10597.527
2023-08-01T00:00:00,2023-08-01T00:00:00,249.338,1116.913,4159.831,1613.003,2855.145,9744.892
2023-08-01T01:00:00,2023-08-01T01:00:00,250.02,1117.516,4157.885,1583.355,2765.61,9624.365
2023-08-01T02:00:00,2023-08-01T02:00:00,256.279,1120.933,4132.021,1568.531,2759.593,9581.077
2023-08-01T03:00:00,2023-08-01T03:00:00,258.796,1130.782,4139.807,1576.617,2757.959,9605.164
2023-08-01T04:00:00,2023-08-01T04:00:00,261.895,1133.193,4296.656,1563.005,2749.366,9742.22
2023-08-01T05:00:00,2023-08-01T05:00:00,266.662,1178.819,4818.373,1619.202,2709.014,10325.408
2023-08-01T06:00:00,2023-08-01T06:00:00,263.806,1258.01,5242.755,1682.003,2709.36,10892.127
2023-08-01T07:00:00,2023-08-01T07:00:00,254.317,1442.118,5314.784,1766.77,2756.495,11280.167
2023-08-01T08:00:00,2023-08-01T08:00:00,248.636,1980.778,5078.397,1772.16,2757.49,11588.825
2023-08-01T09:00:00,2023-08-01T09:00:00,245.197,2305.581,4898.189,1835.904,2820.426,11860.1
2023-08-01T10:00:00,2023-08-01T10:00:00,223.683,2355.025,4670.98,1905.443,2964.943,11896.39
2023-08-01T11:00:00,2023-08-01T11:00:00,200.151,2233.626,4473.251,2015.277,2956.825,11678.978
2023-08-01T12:00:00,2023-08-01T12:00:00,184.238,2330.906,4346.436,1941.426,2865.735,11484.502
2023-08-01T13:00:00,2023-08-01T13:00:00,175.206,2407.082,4368.129,1797.631,2877.283,11450.125
2023-08-01T14:00:00,2023-08-01T14:00:00,168.914,2406.278,4331.141,1768.926,3053.705,11560.05
2023-08-01T15:00:00,2023-08-01T15:00:00,164.233,2253.122,4326.692,1701.409,3018.188,11299.41
2023-08-01T16:00:00,2023-08-01T16:00:00,167.038,2178.554,4296.656,1676.477,2864.267,11015.955
2023-08-01T17:00:00,2023-08-01T17:00:00,175.696,2288.094,4054.709,1685.776,2874.128,10902.707
2023-08-01T18:00:00,2023-08-01T18:00:00,192.53,1955.654,4059.436,1830.244,2889.029,10734.363
2023-08-01T19:00:00,2023-08-01T19:00:00,224.114,2058.16,4066.667,1920.402,2887.634,10932.862
2023-08-01T20:00:00,2023-08-01T20:00:00,252.334,2130.517,4232.693,1968.244,2887.395,11218.849
2023-08-01T21:00:00,2023-08-01T21:00:00,252.272,2066.4,4071.394,1967.435,2890.555,10995.784
2023-08-01T22:00:00,2023-08-01T22:00:00,250.629,1891.135,3741.012,1928.488,2889.441,10450.075
2023-08-01T23:00:00,2023-08-01T23:00:00,253.619,1662.808,4002.703,1859.219,2861.204,10385.935
2023-08-02T00:00:00,2023-08-02T00:00:00,253.981,1427.044,3922.889,1748.981,2880.278,9979.193
2023-08-02T01:00:00,2023-08-02T01:00:00,255.885,1323.533,3866.991,1699.522,2840.446,9730.492
2023-08-02T02:00:00,2023-08-02T02:00:00,267.723,1329.161,3860.594,1753.293,2825.201,9768.249
2023-08-02T03:00:00,2023-08-02T03:00:00,279.513,1453.374,3878.672,1923.367,2827.431,10082.843
2023-08-02T04:00:00,2023-08-02T04:00:00,300.414,1596.883,4231.302,2094.114,2819.195,10741.494
2023-08-02T05:00:00,2023-08-02T05:00:00,316.096,1634.066,4655.685,2337.365,2826.053,11453.169
2023-08-02T06:00:00,2023-08-02T06:00:00,317.794,1738.783,5494.436,2509.865,2844.763,12587.846
2023-08-02T07:00:00,2023-08-02T07:00:00,305.078,1956.458,5669.361,2513.772,2843.595,12983.187
2023-08-02T08:00:00,2023-08-02T08:00:00,284.18,2159.66,5622.085,2496.253,2874.018,13152.016
2023-08-02T09:00:00,2023-08-02T09:00:00,251.671,2099.966,4878.721,2477.386,2968.947,12425.02
2023-08-02T10:00:00,2023-08-02T10:00:00,215.618,2124.688,4087.525,1991.693,2965.872,11169.777
2023-08-02T11:00:00,2023-08-02T11:00:00,193.663,2024.191,3858.092,1832.94,2964.125,10679.348
2023-08-02T12:00:00,2023-08-02T12:00:00,176.523,1943.393,3626.99,1815.016,2982.871,10368.27
2023-08-02T13:00:00,2023-08-02T13:00:00,168.492,1948.418,3578.044,1729.44,3018.255,10274.157
2023-08-02T14:00:00,2023-08-02T14:00:00,167.198,1933.947,3548.009,1720.007,3181.466,10383.428
2023-08-02T15:00:00,2023-08-02T15:00:00,169.697,1966.708,3550.79,1744.669,3203.214,10465.381
2023-08-02T16:00:00,2023-08-02T16:00:00,172.171,1992.033,3486.827,1689.549,3103.799,10272.209
2023-08-02T17:00:00,2023-08-02T17:00:00,173.966,1712.654,3331.925,1814.611,2973.718,9832.908
2023-08-02T18:00:00,2023-08-02T18:00:00,195.272,1559.297,4041.36,1903.152,2816.102,10319.911
2023-08-02T19:00:00,2023-08-02T19:00:00,211.207,1542.816,4480.481,1897.088,2816.633,10737.018
2023-08-02T20:00:00,2023-08-02T20:00:00,221.024,1591.657,4086.134,1887.654,2841.157,10406.602
2023-08-02T21:00:00,2023-08-02T21:00:00,222.904,1514.677,3938.185,1865.148,2876.256,10194.266
2023-08-02T22:00:00,2023-08-02T22:00:00,222.21,1359.712,3947.64,1794.397,2872.347,9974.095
2023-08-02T23:00:00,2023-08-02T23:00:00,208.451,1115.908,3620.594,1545.351,2861.043,9142.895
2023-08-03T00:00:00,2023-08-03T00:00:00,199.846,1035.914,3324.417,1369.482,2818.543,8548.355
2023-08-03T01:00:00,2023-08-03T01:00:00,198.818,1034.708,3296.885,1308.703,2813.511,8453.807
2023-08-03T02:00:00,2023-08-03T02:00:00,196.328,1033.703,3257.95,1342.395,2819.647,8453.695
2023-08-03T03:00:00,2023-08-03T03:00:00,193.184,1028.879,3244.045,1315.172,2846.802,8434.898
2023-08-03T04:00:00,2023-08-03T04:00:00,192.465,1029.683,3272.133,1333.905,2881.352,8517.072
2023-08-03T05:00:00,2023-08-03T05:00:00,194.326,1065.861,3451.787,1416.65,2879.59,8813.888
2023-08-03T06:00:00,2023-08-03T06:00:00,186.96,1109.074,3609.191,1437.269,2874.968,9030.502
2023-08-03T07:00:00,2023-08-03T07:00:00,175.709,1141.635,3938.74,1575.808,2871.289,9527.472
2023-08-03T08:00:00,2023-08-03T08:00:00,158.571,1324.739,3647.569,1677.69,2877.232,9527.23
2023-08-03T09:00:00,2023-08-03T09:00:00,147.615,1462.62,3561.915,1726.475,2875.661,9626.671
2023-08-03T10:00:00,2023-08-03T10:00:00,143.355,1538.796,3644.232,1875.929,2903.096,9962.054
2023-08-03T11:00:00,2023-08-03T11:00:00,132.14,1505.632,3370.025,1853.694,2871.636,9600.986
2023-08-03T12:00:00,2023-08-03T12:00:00,129.08,1673.059,3449.839,1688.472,2852.855,9664.224
2023-08-03T13:00:00,2023-08-03T13:00:00,123.695,1743.204,3076.629,1672.973,2897.191,9389.998
2023-08-03T14:00:00,2023-08-03T14:00:00,122.23,1711.85,3046.037,1577.425,2993.733,9329.044
2023-08-03T15:00:00,2023-08-03T15:00:00,128.574,1878.673,3016.837,1669.604,3124.777,9689.891
2023-08-03T16:00:00,2023-08-03T16:00:00,140.548,2102.378,3123.627,1712.864,3135.91,10074.779
2023-08-03T17:00:00,2023-08-03T17:00:00,162.084,2432.205,3371.137,1810.299,3139.537,10753.178
2023-08-03T18:00:00,2023-08-03T18:00:00,200.107,2601.441,4110.607,2121.876,3199.669,12033.593
2023-08-03T19:00:00,2023-08-03T19:00:00,223.711,2585.362,4364.234,2160.419,3076.381,12186.396
2023-08-03T20:00:00,2023-08-03T20:00:00,249.744,2668.372,4384.258,2352.998,2927.139,12332.767
2023-08-03T21:00:00,2023-08-03T21:00:00,267.152,2712.59,4389.542,2357.58,2925.47,12385.181
2023-08-03T22:00:00,2023-08-03T22:00:00,280.136,2648.875,4359.785,2183.329,2914.421,12106.41
2023-08-03T23:00:00,2023-08-03T23:00:00,300.327,2559.635,4504.676,2086.567,2912.169,12063.047
2023-08-04T00:00:00,2023-08-04T00:00:00,313.425,2074.239,4770.819,1942.773,2847.167,11634.998
2023-08-04T01:00:00,2023-08-04T01:00:00,326.097,1859.981,4857.864,1869.326,2848.151,11435.323
2023-08-04T02:00:00,2023-08-04T02:00:00,337.92,1608.339,4902.082,1792.645,2849.884,11152.95
2023-08-04T03:00:00,2023-08-04T03:00:00,345.665,1488.949,4892.904,1743.186,2847.839,10972.879
2023-08-04T04:00:00,2023-08-04T04:00:00,369.347,1526.736,4976.335,1895.336,2844.799,11243.206
2023-08-04T05:00:00,2023-08-04T05:00:00,375.409,1547.439,5023.89,2409.195,2840.881,11821.404
2023-08-04T06:00:00,2023-08-04T06:00:00,365.616,1665.019,5615.966,3191.91,2822.455,13295.35
2023-08-04T07:00:00,2023-08-04T07:00:00,347.2,1757.877,5840.672,3452.142,2796.556,13847.247
2023-08-04T08:00:00,2023-08-04T08:00:00,317.864,1660.396,5760.857,3463.731,2800.062,13685.046
2023-08-04T09:00:00,2023-08-04T09:00:00,276.663,1265.446,5460.508,3292.31,2796.729,12814.994
2023-08-04T10:00:00,2023-08-04T10:00:00,245.392,1402.925,4924.052,2651.637,2868.1,11846.714
2023-08-04T11:00:00,2023-08-04T11:00:00,222.858,1430.26,4706.299,2313.377,2865.881,11315.818
