,pv cf,electricity_demand_kW,heat_demand_kW,T_outside,cop,Batterystorage->electricity_bus,Bufferstorage->heat_bus,electricity_bus->Batterystorage,electricity_bus->electricity_demand,electricity_bus->electricity_excess,electricity_bus->heat_pump,grid electricity->electricity_bus,heat_bus->Bufferstorage,heat_bus->heat_demand,heat_pump->heat_bus,rooftop pv->electricity_bus,storage_content,storage_content
2015-03-10 06:00:00,0.02056,0.239853,0.0,5.2,3.36292,0.0,0.0,0.0,0.239853,0.788147,0.0,0.0,0.0,0.0,0.0,1.028,0.0,0.0
2015-03-10 07:00:00,0.08434,0.16310885,0.0,5.3,3.36548,0.0,0.0,0.0,0.16310885,4.05389115,0.0,0.0,0.0,0.0,0.0,4.217,0.0,0.0
2015-03-10 08:00:00,0.13838,0.120232566666667,0.0,6.4,3.39364,0.0,0.0,0.0,0.120232566666667,6.79876743333333,0.0,0.0,0.0,0.0,0.0,6.919,0.0,0.0
2015-03-10 09:00:00,0.13656,0.119762466666667,0.0,6.6,3.3987600000000002,0.0,0.0,0.0,0.119762466666667,6.70823753333333,0.0,0.0,0.0,0.0,0.0,6.828,0.0,0.0
2015-03-10 10:00:00,0.16866,0.132231666666667,0.0,7.5,3.4218,0.0,0.0,0.0,0.132231666666667,8.30076833333333,0.0,0.0,0.0,0.0,0.0,8.433,0.0,0.0
2015-03-10 11:00:00,0.2231,0.11706845,0.0,8.1,3.43716,0.0,0.0,0.0,0.11706845,11.03793155,0.0,0.0,0.0,0.0,0.0,11.155,0.0,0.0
2015-03-10 12:00:00,0.21398,0.11604975,0.0,9.2,3.46532,0.0,0.0,0.0,0.11604975,10.58295025,0.0,0.0,0.0,0.0,0.0,10.699,0.0,0.0
2015-03-10 13:00:00,0.13244,0.116010333333333,0.0,9.8,3.48068,0.0,0.0,0.0,0.116010333333333,6.50598966666667,0.0,0.0,0.0,0.0,0.0,6.622,0.0,0.0
2015-03-10 14:00:00,0.05456,0.127460633333333,0.0,10.9,3.50884,0.0,0.0,2.21720940645425,0.127460633333333,0.383329960212414,0.0,0.0,0.0,0.0,0.0,2.728,2.11521777375736,0.0
2015-03-10 15:00:00,0.0165,0.125082033333333,0.0,10.4,3.49604,0.0,0.0,0.699917966666667,0.125082033333333,0.0,0.0,0.0,0.0,0.0,0.0,0.825,2.78179729635953,0.0
2015-03-10 16:00:00,0.0,0.121733,0.0,10.1,3.48836,0.121733,0.0,0.0,0.121733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65269240045262,0.0
2015-03-10 17:00:00,0.0,0.160688,0.0,9.8,3.48068,0.160688,0.0,0.0,0.160688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48282388785616,0.0
2015-03-10 18:00:00,0.0,0.29088361,0.0,7.5,3.4218,0.29088361,0.0,0.0,0.29088361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17657371851228,0.0
2015-03-10 19:00:00,0.0,0.62950675,0.0,7.1,3.41156,0.62950675,0.0,0.0,0.62950675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51553804375669,0.0
2015-03-10 20:00:00,0.0,0.42667584,0.0,6.2,3.38852,0.42667584,0.0,0.0,0.42667584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06747034503696,0.0
2015-03-10 21:00:00,0.0,0.321874,0.0,5.9,3.38084,0.321874,0.0,0.0,0.321874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729499781071605,0.0
2015-03-10 22:00:00,0.0,0.249685316666667,0.0,5.7,3.37572,0.249685316666667,0.0,0.0,0.249685316666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467381200595836,0.0
2015-03-10 23:00:00,0.0,1.0824459,0.0,5.4,3.36804,0.445640889269129,0.0,0.0,1.0824459,0.0,0.0,0.636805010730871,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11 00:00:00,0.0,0.24652771,0.0,4.0,3.3322,0.0,0.0,0.0,0.24652771,0.0,0.0,0.24652771,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11 01:00:00,0.0,0.18009766,0.0,3.5,3.3194,0.0,0.0,0.0,0.18009766,0.0,0.0,0.18009766,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11 02:00:00,0.0,0.135770105,0.0,3.3,3.31428,0.0,0.0,0.0,0.135770105,0.0,0.0,0.135770105,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11 03:00:00,0.0,0.114332366666667,0.0,5.3,3.36548,0.0,0.0,0.0,0.114332366666667,0.0,0.0,0.114332366666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11 04:00:00,0.0,0.168069233333333,0.0,6.5,3.3962,0.0,0.0,0.0,0.168069233333333,0.0,0.0,0.168069233333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11 05:00:00,0.0,0.146390616666667,0.0,7.4,3.41924,0.0,0.0,0.0,0.146390616666667,0.0,0.0,0.146390616666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11 06:00:00,0.01734,0.120232483333333,0.0,6.8,3.40388,0.0,0.0,0.0,0.120232483333333,0.746767516666667,0.0,0.0,0.0,0.0,0.0,0.867,0.0,0.0
2015-03-11 07:00:00,0.12414,0.128968616666667,0.0,7.2,3.41412,0.0,0.0,0.0,0.128968616666667,6.07803138333333,0.0,0.0,0.0,0.0,0.0,6.207,0.0,0.0
2015-03-11 08:00:00,0.31512,0.13952185,0.0,8.8,3.45508,0.0,0.0,0.0,0.13952185,15.61647815,0.0,0.0,0.0,0.0,0.0,15.756,0.0,0.0
2015-03-11 09:00:00,0.32592,0.239614133333333,0.0,10.2,3.49092,0.0,0.0,0.0,0.239614133333333,16.0563858666667,0.0,0.0,0.0,0.0,0.0,16.296,0.0,0.0
2015-03-11 10:00:00,0.31992,0.138583533333333,0.0,11.6,3.52676,0.0,0.0,0.0,0.138583533333333,15.8574164666667,0.0,0.0,0.0,0.0,0.0,15.996,0.0,0.0
2015-03-11 11:00:00,0.28126,0.120564816666667,0.0,12.3,3.54468,0.0,0.0,0.0,0.120564816666667,13.9424351833333,0.0,0.0,0.0,0.0,0.0,14.063,0.0,0.0
2015-03-11 12:00:00,0.18488,0.117144383333333,0.0,13.2,3.56772,0.0,0.0,0.0,0.117144383333333,9.12685561666667,0.0,0.0,0.0,0.0,0.0,9.244,0.0,0.0
2015-03-11 13:00:00,0.1131,0.117655833333333,0.0,13.1,3.56516,0.0,0.0,0.0,0.117655833333333,5.53734416666667,0.0,0.0,0.0,0.0,0.0,5.655,0.0,0.0
2015-03-11 14:00:00,0.0581,0.128429866666667,0.0,13.7,3.58052,0.0,0.0,1.90127857046949,0.128429866666667,0.875291562863844,0.0,0.0,0.0,0.0,0.0,2.905,1.81381975622789,0.0
2015-03-11 15:00:00,0.02284,0.1263218,0.0,13.3,3.57028,0.0,0.0,1.0156782,0.1263218,0.0,0.0,0.0,0.0,0.0,0.0,1.142,2.78179729635953,0.0
2015-03-11 16:00:00,0.00122,0.11762325,0.0,12.7,3.55492,0.05662325,0.0,0.0,0.11762325,0.0,0.0,0.0,0.0,0.0,0.0,0.061,2.7209416142891,0.0
2015-03-11 17:00:00,0.0,0.207699166666667,0.0,11.8,3.53188,0.207699166666667,0.0,0.0,0.207699166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50175829463639,0.0
2015-03-11 18:00:00,0.0,0.3673295,0.0,10.6,3.50116,0.3673295,0.0,0.0,0.3673295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11536594054512,0.0
2015-03-11 19:00:00,0.0,0.371197166666667,0.0,7.9,3.43204,0.371197166666667,0.0,0.0,0.371197166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72512808039355,0.0
2015-03-11 20:00:00,0.0,0.3846105,0.0,7.5,3.4218,0.3846105,0.0,0.0,0.3846105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32104085085278,0.0
2015-03-11 21:00:00,0.0,0.447605166666667,0.0,6.5,3.3962,0.447605166666667,0.0,0.0,0.447605166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851139683063063,0.0
2015-03-11 22:00:00,0.0,0.157293683333333,0.0,7.2,3.41412,0.157293683333333,0.0,0.0,0.157293683333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685801992861323,0.0
2015-03-11 23:00:00,0.0,0.13484125,0.0,4.7,3.35012,0.13484125,0.0,0.0,0.13484125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544088630435073,0.0
2015-03-12 00:00:00,0.0,0.309048666666667,0.0,4.1,3.33476,0.309048666666667,0.0,0.0,0.309048666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219844438228027,0.0
2015-03-12 01:00:00,0.0,0.169992783333333,0.0,3.6,3.32196,0.169992783333333,0.0,0.0,0.169992783333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415362218819783,0.0
2015-03-12 02:00:00,0.0,0.113761033333333,0.0,3.2,3.31172,0.0396041578753426,0.0,0.0,0.113761033333333,0.0,0.0,0.0741568754579904,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12 03:00:00,0.0,0.114191566666667,0.0,4.8,3.35268,0.0,0.0,0.0,0.114191566666667,0.0,0.0,0.114191566666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12 04:00:00,0.0,0.13443545,0.0,3.3,3.31428,0.0,0.0,0.0,0.13443545,0.0,0.0,0.13443545,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12 05:00:00,0.0,0.119051616666667,0.0,3.0,3.3066,0.0,0.0,0.0,0.119051616666667,0.0,0.0,0.119051616666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12 06:00:00,0.03268,0.173855633333333,0.0,0.8,3.25028,0.0,0.0,0.0,0.173855633333333,1.46014436666667,0.0,0.0,0.0,0.0,0.0,1.634,0.0,0.0
2015-03-12 07:00:00,0.10312,0.159648166666667,0.0,2.8,3.30148,0.0,0.0,0.0,0.159648166666667,4.99635183333333,0.0,0.0,0.0,0.0,0.0,5.156,0.0,0.0
2015-03-12 08:00:00,0.1796,0.127310666666667,0.0,6.4,3.39364,0.0,0.0,0.0,0.127310666666667,8.85268933333333,0.0,0.0,0.0,0.0,0.0,8.98,0.0,0.0
2015-03-12 09:00:00,0.4292,0.126417133333333,0.0,8.3,3.4422800000000002,0.0,0.0,0.0,0.126417133333333,21.3335828666667,0.0,0.0,0.0,0.0,0.0,21.46,0.0,0.0
2015-03-12 10:00:00,0.52144,0.138903083333333,0.0,11.1,3.51396,0.0,0.0,0.0,0.138903083333333,25.9330969166667,0.0,0.0,0.0,0.0,0.0,26.072,0.0,0.0
2015-03-12 11:00:00,0.50926,0.12412805,0.0,13.4,3.5728400000000002,0.0,0.0,0.0,0.12412805,25.33887195,0.0,0.0,0.0,0.0,0.0,25.463,0.0,0.0
2015-03-12 12:00:00,0.44326,0.119948833333333,0.0,14.6,3.60356,0.0,0.0,0.0,0.119948833333333,22.0430511666667,0.0,0.0,0.0,0.0,0.0,22.163,0.0,0.0
2015-03-12 13:00:00,0.38782,0.117872866666667,0.0,15.0,3.6138,0.0,0.0,0.0,0.117872866666667,19.2731271333333,0.0,0.0,0.0,0.0,0.0,19.391,0.0,0.0
2015-03-12 14:00:00,0.2342,0.309919583333333,0.0,15.7,3.63172,0.0,0.0,0.0652416361645379,0.309919583333333,11.3348387805021,0.0,0.0,0.0,0.0,0.0,11.71,0.0622405209009691,0.0
2015-03-12 15:00:00,0.07098,0.643031383333333,0.0,15.5,3.6266,0.0,0.0,2.78179729635953,0.643031383333333,0.12417132030714,0.0,0.0,0.0,0.0,0.0,3.549,2.71604153174667,0.0
2015-03-12 16:00:00,0.004,0.12953624,0.0,15.1,3.6163600000000002,0.0,0.0,0.0704637599999998,0.12953624,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.78179729635953,0.0
2015-03-12 17:00:00,0.0,0.148107166666667,0.0,13.4,3.5728400000000002,0.148107166666667,0.0,0.0,0.148107166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62504652344353,0.0
2015-03-12 18:00:00,0.0,0.567688933333333,0.0,11.1,3.51396,0.567688933333333,0.0,0.0,0.567688933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02856722333834,0.0
2015-03-12 19:00:00,0.0,0.913661,0.0,7.5,3.4218,0.913661,0.0,0.0,0.913661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0697558641237,0.0
2015-03-12 20:00:00,0.0,1.58849131666667,0.0,6.9,3.40644,1.01999599894304,0.0,0.0,1.58849131666667,0.0,0.0,0.568495317723627,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12 21:00:00,0.0,0.48390056,0.0,5.3,3.36548,0.0,0.0,0.0,0.48390056,0.0,0.0,0.48390056,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12 22:00:00,0.0,0.127431041666667,0.0,3.9,3.32964,0.0,0.0,0.0,0.127431041666667,0.0,0.0,0.127431041666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12 23:00:00,0.0,0.134388573333333,0.0,3.9,3.32964,0.0,0.0,0.0,0.134388573333333,0.0,0.0,0.134388573333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13 00:00:00,0.0,0.12459635,0.0,3.5,3.3194,0.0,0.0,0.0,0.12459635,0.0,0.0,0.12459635,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13 01:00:00,0.0,0.121653,0.0,2.2,3.28612,0.0,0.0,0.0,0.121653,0.0,0.0,0.121653,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13 02:00:00,0.0,0.113501433333333,0.0,1.5,3.2682,0.0,0.0,0.0,0.113501433333333,0.0,0.0,0.113501433333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13 03:00:00,0.0,0.114542833333333,0.0,1.3,3.26308,0.0,0.0,0.0,0.114542833333333,0.0,0.0,0.114542833333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13 04:00:00,0.0,0.14427775,0.0,0.7,3.24772,0.0,0.0,0.0,0.14427775,0.0,0.0,0.14427775,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13 05:00:00,0.0065,0.3044305,0.0,0.8,3.25028,0.0,0.0,0.0,0.3044305,0.0205695,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0
2015-03-13 06:00:00,0.19164,0.171499633333333,0.0,0.4,3.24004,0.0,0.0,0.0,0.171499633333333,9.41050036666667,0.0,0.0,0.0,0.0,0.0,9.582,0.0,0.0
2015-03-13 07:00:00,0.42002,0.134080266666667,0.0,1.8,3.27588,0.0,0.0,0.0,0.134080266666667,20.8669197333333,0.0,0.0,0.0,0.0,0.0,21.001,0.0,0.0
2015-03-13 08:00:00,0.59174,0.1227192,0.0,7.1,3.41156,0.0,0.0,0.0,0.1227192,29.4642808,0.0,0.0,0.0,0.0,0.0,29.587,0.0,0.0
2015-03-13 09:00:00,0.68846,0.12252545,0.0,9.2,3.46532,0.0,0.0,0.0,0.12252545,34.30047455,0.0,0.0,0.0,0.0,0.0,34.423,0.0,0.0
2015-03-13 10:00:00,0.66938,0.324790016666667,0.0,10.7,3.50372,0.0,0.0,0.0,0.324790016666667,33.1442099833333,0.0,0.0,0.0,0.0,0.0,33.469,0.0,0.0
2015-03-13 11:00:00,0.63808,0.322536916666667,0.0,12.2,3.54212,0.0,0.0,0.0,0.322536916666667,31.5814630833333,0.0,0.0,0.0,0.0,0.0,31.904,0.0,0.0
2015-03-13 12:00:00,0.5464,0.121745883333333,0.0,13.7,3.58052,0.0,0.0,0.0,0.121745883333333,27.1982541166667,0.0,0.0,0.0,0.0,0.0,27.32,0.0,0.0
2015-03-13 13:00:00,0.39646,0.1234463,0.0,13.8,3.58308,0.0,0.0,0.0,0.1234463,19.6995537,0.0,0.0,0.0,0.0,0.0,19.823,0.0,0.0
2015-03-13 14:00:00,0.22126,0.275703833333333,0.0,14.5,3.601,0.0,0.0,0.0,0.275703833333333,10.7872961666667,0.0,0.0,0.0,0.0,0.0,11.063,0.0,0.0
2015-03-13 15:00:00,0.09692,0.271030166666667,0.0,14.8,3.60868,0.0,0.0,2.54062785241507,0.271030166666667,2.03434198091826,0.0,0.0,0.0,0.0,0.0,4.846,2.42375897120398,0.0
2015-03-13 16:00:00,0.01008,0.127325833333333,0.0,13.2,3.56772,0.0,0.0,0.376674166666667,0.127325833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.504,2.78179729635953,0.0
2015-03-13 17:00:00,0.0,0.478837,0.0,12.4,3.54724,0.478837,0.0,0.0,0.478837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27836954929958,0.0
2015-03-13 18:00:00,0.0,0.387476895,0.0,11.6,3.52676,0.387476895,0.0,0.0,0.387476895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87097896244736,0.0
2015-03-13 19:00:00,0.0,1.7417959,0.0,9.9,3.48324,1.7417959,0.0,0.0,1.7417959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441867679795441,0.0
2015-03-13 20:00:00,0.0,0.538776501666667,0.0,9.4,3.47044,0.0421314133970928,0.0,0.0,0.538776501666667,0.0,0.0,0.496645088269574,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13 21:00:00,0.0,0.4555155,0.0,8.3,3.4422800000000002,0.0,0.0,0.0,0.4555155,0.0,0.0,0.4555155,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13 22:00:00,0.0,0.369412166666667,0.0,7.0,3.409,0.0,0.0,0.0,0.369412166666667,0.0,0.0,0.369412166666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13 23:00:00,0.0,1.21730720833333,0.0,6.2,3.38852,0.0,0.0,0.0,1.21730720833333,0.0,0.0,1.21730720833333,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14 00:00:00,0.0,0.189465535,0.0,4.3,3.33988,0.0,0.0,0.0,0.189465535,0.0,0.0,0.189465535,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14 01:00:00,0.0,0.170565206666667,0.0,3.7,3.32452,0.0,0.0,0.0,0.170565206666667,0.0,0.0,0.170565206666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14 02:00:00,0.0,0.136554901666667,0.0,3.3,3.31428,0.0,0.0,0.0,0.136554901666667,0.0,0.0,0.136554901666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14 03:00:00,0.0,0.126757956666667,0.0,5.6,3.37316,0.0,0.0,0.0,0.126757956666667,0.0,0.0,0.126757956666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14 04:00:00,0.0,0.1687317,0.0,5.4,3.36804,0.0,0.0,0.0,0.1687317,0.0,0.0,0.1687317,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14 05:00:00,0.00454,0.218915833333333,0.0,5.3,3.36548,0.0,0.0,0.0,0.218915833333333,0.00808416666666698,0.0,0.0,0.0,0.0,0.0,0.227,0.0,0.0
2015-03-14 06:00:00,0.09694,0.17141015,0.0,5.1,3.36036,0.0,0.0,0.0,0.17141015,4.67558985,0.0,0.0,0.0,0.0,0.0,4.847,0.0,0.0
2015-03-14 07:00:00,0.11814,0.190558166666667,0.0,5.9,3.38084,0.0,0.0,0.0,0.190558166666667,5.71644183333333,0.0,0.0,0.0,0.0,0.0,5.907,0.0,0.0
2015-03-14 08:00:00,0.11546,0.12686875,0.0,6.9,3.40644,0.0,0.0,0.0,0.12686875,5.64613125,0.0,0.0,0.0,0.0,0.0,5.773,0.0,0.0
2015-03-14 09:00:00,0.11672,0.127035066666667,0.0,8.7,3.45252,0.0,0.0,0.0,0.127035066666667,5.70896493333333,0.0,0.0,0.0,0.0,0.0,5.836,0.0,0.0
2015-03-14 10:00:00,0.16712,0.143062833333333,0.0,9.3,3.46788,0.0,0.0,0.0,0.143062833333333,8.21293716666666,0.0,0.0,0.0,0.0,0.0,8.356,0.0,0.0
2015-03-14 11:00:00,0.17322,0.128186166666667,0.0,11.8,3.53188,0.0,0.0,0.0,0.128186166666667,8.53281383333333,0.0,0.0,0.0,0.0,0.0,8.661,0.0,0.0
2015-03-14 12:00:00,0.09998,0.124155633333333,0.0,13.2,3.56772,0.0,0.0,0.0,0.124155633333333,4.87484436666667,0.0,0.0,0.0,0.0,0.0,4.999,0.0,0.0
2015-03-14 13:00:00,0.06732,0.123985516666667,0.0,13.5,3.5754,0.0,0.0,0.461486871733334,0.123985516666667,2.7805276116,0.0,0.0,0.0,0.0,0.0,3.366,0.440258475633601,0.0
2015-03-14 14:00:00,0.03966,0.134814,0.0,14.1,3.59076,0.0,0.0,1.848186,0.134814,0.0,0.0,0.0,0.0,0.0,0.0,1.983,2.20319018005676,0.0
2015-03-14 15:00:00,0.01482,0.1332465,0.0,14.6,3.60356,0.0,0.0,0.6077535,0.1332465,0.0,0.0,0.0,0.0,0.0,0.0,0.741,2.78179729635953,0.0
2015-03-14 16:00:00,0.0002,0.126580716666667,0.0,13.8,3.58308,0.116580716666667,0.0,0.0,0.126580716666667,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.65809311673494,0.0
2015-03-14 17:00:00,0.0,0.6136952,0.0,13.6,3.57796,0.6136952,0.0,0.0,0.6136952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01337137328628,0.0
2015-03-14 18:00:00,0.0,0.376410666666667,0.0,12.8,3.55748,0.376410666666667,0.0,0.0,0.376410666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61772370550501,0.0
2015-03-14 19:00:00,0.0,0.409089666666667,0.0,11.9,3.53444,0.409089666666667,0.0,0.0,0.409089666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18803497048322,0.0
2015-03-14 20:00:00,0.0,0.480133333333333,0.0,10.2,3.49092,0.480133333333333,0.0,0.0,0.480133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684109015107193,0.0
2015-03-14 21:00:00,0.0,0.410405166666667,0.0,10.1,3.48836,0.410405166666667,0.0,0.0,0.410405166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535455012006,0.0
2015-03-14 22:00:00,0.0,0.9132423,0.0,9.9,3.48324,0.241751791644973,0.0,0.0,0.9132423,0.0,0.0,0.671490508355027,0.0,0.0,0.0,0.0,3.70634145331814e-16,0.0
2015-03-14 23:00:00,0.0,0.737339633333333,0.0,9.8,3.48068,0.0,0.0,0.0,0.737339633333333,0.0,0.0,0.737339633333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15 00:00:00,0.0,0.224557333333333,0.0,9.5,3.473,0.0,0.0,0.0,0.224557333333333,0.0,0.0,0.224557333333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15 01:00:00,0.0,0.221715666666667,0.0,9.6,3.47556,0.0,0.0,0.0,0.221715666666667,0.0,0.0,0.221715666666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15 02:00:00,0.0,0.213662833333333,0.0,9.3,3.46788,0.0,0.0,0.0,0.213662833333333,0.0,0.0,0.213662833333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15 03:00:00,0.0,0.200715166666667,0.0,9.2,3.46532,0.0,0.0,0.0,0.200715166666667,0.0,0.0,0.200715166666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15 04:00:00,0.0,0.214898166666667,0.0,9.4,3.47044,0.0,0.0,0.0,0.214898166666667,0.0,0.0,0.214898166666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15 05:00:00,0.0004,0.199677,0.0,9.2,3.46532,0.0,0.0,0.0,0.199677,0.0,0.0,0.179677,0.0,0.0,0.0,0.02,0.0,0.0
2015-03-15 06:00:00,0.04052,0.201772333333333,0.0,8.9,3.45764,0.0,0.0,0.0,0.201772333333333,1.82422766666667,0.0,0.0,0.0,0.0,0.0,2.026,0.0,0.0
2015-03-15 07:00:00,0.1268,0.210009166666667,0.0,9.0,3.4602,0.0,0.0,0.0,0.210009166666667,6.12999083333333,0.0,0.0,0.0,0.0,0.0,6.34,0.0,0.0
2015-03-15 08:00:00,0.35512,0.151536333333333,0.0,9.5,3.473,0.0,0.0,0.0,0.151536333333333,17.6044636666667,0.0,0.0,0.0,0.0,0.0,17.756,0.0,0.0
2015-03-15 09:00:00,0.50816,0.179275,0.0,10.3,3.49348,0.0,0.0,0.0,0.179275,25.228725,0.0,0.0,0.0,0.0,0.0,25.408,0.0,0.0
2015-03-15 10:00:00,0.54372,0.319207166666667,0.0,11.1,3.51396,0.0,0.0,0.0,0.319207166666667,26.8667928333333,0.0,0.0,0.0,0.0,0.0,27.186,0.0,0.0
2015-03-15 11:00:00,0.31068,0.130277333333333,0.0,12.7,3.55492,0.0,0.0,0.0,0.130277333333333,15.4037226666667,0.0,0.0,0.0,0.0,0.0,15.534,0.0,0.0
2015-03-15 12:00:00,0.11632,0.3395105,0.0,13.7,3.58052,0.0,0.0,0.0,0.3395105,5.4764895,0.0,0.0,0.0,0.0,0.0,5.816,0.0,0.0
2015-03-15 13:00:00,0.08828,0.152475166666667,0.0,13.7,3.58052,0.0,0.0,0.4506945339722,0.152475166666667,3.81083029936113,0.0,0.0,0.0,0.0,0.0,4.414,0.429962585409479,0.0
2015-03-15 14:00:00,0.05198,0.332124166666667,0.0,14.9,3.61124,0.0,0.0,2.26687583333333,0.332124166666667,0.0,0.0,0.0,0.0,0.0,0.0,2.599,2.59232995061336,0.0
2015-03-15 15:00:00,0.00804,0.318991166666667,0.0,14.1,3.59076,0.0,0.0,0.083008833333333,0.318991166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.402,2.67012051944003,0.0
2015-03-15 16:00:00,0.00868,0.315427,0.0,14.0,3.5882,0.0,0.0,0.118573,0.315427,0.0,0.0,0.0,0.0,0.0,0.0,0.434,2.78179729635953,0.0
2015-03-15 17:00:00,0.0,0.393847166666667,0.0,13.1,3.56516,0.393847166666667,0.0,0.0,0.393847166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36745742491104,0.0
2015-03-15 18:00:00,0.0,0.451940666666667,0.0,11.8,3.53188,0.451940666666667,0.0,0.0,0.451940666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89244664290508,0.0
2015-03-15 19:00:00,0.0,0.4531985,0.0,8.9,3.45764,0.4531985,0.0,0.0,0.4531985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41637388314349,0.0
2015-03-15 20:00:00,0.0,0.5113355,0.0,7.2,3.41412,0.5113355,0.0,0.0,0.5113355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879617951099839,0.0
2015-03-15 21:00:00,0.0,0.429731166666667,0.0,5.6,3.37316,0.429731166666667,0.0,0.0,0.429731166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42869100073259,0.0
2015-03-15 22:00:00,0.0,0.351976283333333,0.0,4.7,3.35012,0.351976283333333,0.0,0.0,0.351976283333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595116214985537,0.0
2015-03-15 23:00:00,0.0,0.113900866666667,0.0,3.4,3.31684,0.056743428902689,0.0,0.0,0.113900866666667,0.0,0.0,0.057157437763978,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-16 00:00:00,0.0,0.12433645,0.0,2.8,3.30148,0.0,0.0,0.0,0.12433645,0.0,0.0,0.12433645,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-16 01:00:00,0.0,0.121178166666667,0.0,1.9,3.27844,0.0,0.0,0.0,0.121178166666667,0.0,0.0,0.121178166666667,0.0,0.0,0.0,0.0,0.0,0.0
