date_time,load
07/01/2015 01:00,0.18085944999999998
07/01/2015 02:00,0.15044055
07/01/2015 03:00,0.16095078333333335
07/01/2015 04:00,0.32853093333333333
07/01/2015 05:00,0.17610108333333332
07/01/2015 06:00,0.27641336666666666
07/01/2015 07:00,1.1316144
07/01/2015 08:00,0.16800285
07/01/2015 09:00,0.22449921666666667
07/01/2015 10:00,0.22510011666666668
07/01/2015 11:00,0.15857903333333334
07/01/2015 12:00,0.1885577
07/01/2015 13:00,1.4013588000000001
07/01/2015 14:00,1.2906236
07/01/2015 15:00,1.4886953333333333
07/01/2015 16:00,0.5223538566666667
07/01/2015 17:00,0.6654005833333333
07/01/2015 18:00,1.6299976333333333
07/01/2015 19:00,0.6817249000000001
07/01/2015 20:00,0.6773856166666667
07/01/2015 21:00,0.6532012
